[[[0.10282019273355826], [0.1507105488651124], [0.07880108748164019], [0.11448999180850503], [0.08885833989628261], [0.06949660346786611], [0.062316119023845686], [0.08327311174238393], [0.04003062109000644], [0.06704820279607415], [0.1609179365622927], [0.11040533173436895], [0.07046372892739883], [0.1897086605700964], [0.07064674433776096], [0.028068643139910643], [0.08419150514183514], [0.08844165810898866], [0.0888121477756812], [0.17947468034124964], [0.12878283227960685], [0.07483459447322009], [0.1688768629458362], [0.09301984380464633], [0.08974112286471879], [0.1249693246632392], [0.057041611073122264], [0.10755284878293742], [0.05816206772077435], [0.12312423979114671], [0.05396395792360634], [0.05402672508522738], [0.11148141024784777], [0.048509593142458306], [0.07250826233969533], [0.06976155930026906], [0.07101160682816549], [0.10242216227947261], [0.08184989066029129], [0.10047161236992411]], '|', 2, 0.0, 0.0, 0]
[[[0.07058265726531933], [0.06468653058828666], [0.0860833316123539], [0.09459775522343464], [0.14027987616478818], [0.07981523520721262], [0.15275871614214492], [0.04414771074322224], [0.0714787949947905], [0.10883857572587335], [0.1448854324009664], [0.09511349453938112], [0.13778471017062377], [0.15862623429232728], [0.15686836343134442], [0.09590540696960478], [0.061836944192587416], [0.0634089953751953], [0.10307702885119113], [0.0589467443448428], [0.1333756456968907], [0.05544703795731072], [0.14629869525428807], [0.044317152017351834], [0.10118324225564186], [0.18379993362525804], [0.057874254375446355], [0.1340429706221371], [0.07501984305402522], [0.07747286267978819], [0.11954471356763491], [0.1068561341478049], [0.13532178768509756], [0.0613908699306327], [0.14309467726436098], [0.12255501298357308], [0.06882598540750375], [0.17460523422504587], [0.11347745120705445], [0.10442465887770921]], '|', 4, 0.0015714285714285715, 0.9670000000000001, 0]
[[[0.1015242467090639], [0.11306722564216341], [0.06945536101433478], [0.11904252265354062], [0.14484587541533517], [0.12735877338683774], [0.10060806120580618], [0.08675060482472], [0.14898918021698687], [0.12352941265326789], [0.06618150791484906], [0.0692703555089023], [0.01724024522952565], [0.133716524366473], [0.07703874584730039], [0.052829246421524895], [0.07580522877040347], [0.15166280237061613], [0.1349622713411937], [0.17973103620878986], [0.020673470394064045], [0.17427924392821464], [0.09496881849560845], [0.05086646563584435], [0.13108411348871107], [0.16442234724934726], [0.11307758112260151], [0.09846495912035803], [0.02446542236217003], [0.03395972515759406], [0.0711236682784346], [0.08534257007896084], [0.1153837698977498], [0.15809983128722252], [0.10449013267580215], [0.13409005130226512], [0.09687724489540077], [0.1109292897145576], [0.09724803306841287], [0.20375085210777633]], '|', 2, 1.0, 0.46025837965705363, 1]
[[[0.028851290705947497], [0.09698035119660463], [0.15955734966291998], [0.06262377967872512], [0.12856203711921546], [0.04995938303845015], [0.055451516743509156], [0.13385127595946017], [0.15640275797372713], [0.10079734029645697], [0.10782933610228357], [0.015419395545725065], [0.10260039636427593], [0.06622896760510785], [0.15031087729397807], [0.06553395191778419], [0.11190908236280188], [0.012754717132288096], [0.12041525142407292], [0.10199016471941377], [0.1551563467840092], [0.07577449336082251], [0.11400482748993221], [0.08086733421434339], [0.054346349399153095], [0.05576001280822435], [0.09359130827760086], [0.09448972907236693], [0.15258973851221766], [0.09723463986441545], [0.17531497618069386], [0.11925976737832701], [0.13590736777146367], [0.14221968635093252], [0.05890008004791923], [0.11901650149518127], [0.17011433724489564], [0.03506487837873111], [0.16402502807678918], [0.08199941142605088]], '|', 4, 0.0, 0.0, 0]
[[[0.07118039650381741], [0.0473811396990962], [0.09383849762975781], [0.04595344088856017], [0.16356242018850992], [0.1667748851496224], [0.08367553388042806], [0.10381109649487548], [0.08162746047317028], [0.020392334572296167], [0.15975854351635527], [0.10429858940118653], [0.103579906266327], [0.1405821874788316], [0.12740845514190774], [0.09896508988436052], [0.15608530693906061], [0.07669154474102252], [0.15790324672187295], [0.09098225950190156], [0.09959145582173795], [0.05191577737006813], [0.02941824557028877], [0.03726786427949062], [0.07702723848976746], [0.04605057308210904], [0.17124946077837733], [0.10419770827866918], [0.1129539074116383], [0.03909291950966437], [0.05486903402901167], [0.007354031846647957], [0.05004400964947809], [0.14873042483771678], [0.07694726015699384], [0.08241320090763347], [0.028312537526718987], [0.11090292902474919], [0.15242420452292665], [0.13078653411300947]], '|', 2, 1.0, 0.48012943961326393, 1]
[[[0.13877821180520156], [0.14576607258645266], [0.06914959034120191], [0.0708934705676919], [0.12545008647557337], [0.004040784820625684], [0.07652079868461883], [0.1932136822523549], [0.10074921507025565], [0.1287147579092675], [0.13009919119186922], [0.04136095962389253], [0.0900774003896153], [0.0884706633113012], [0.10806394972700145], [0.09113422417299195], [0.07017668058217304], [0.11553661518432436], [0.08443592436243118], [0.01598972463987125], [0.07295077732390898], [0.03816942103403249], [0.09555541634722421], [0.1217890203042412], [0.10645250931567574], [0.13972041094040397], [0.18929243885043257], [0.07639786516850978], [0.06739235850148101], [0.05076930882559122], [0.06622072044037779], [0.08619114847937143], [0.13580912837942966], [0.10573102965148674], [0.07063715029429575], [0.11020204964351873], [0.058177284527520995], [0.04508442443797579], [0.10434450650262754], [0.0020951493150978967]], '|', 4, 0.0015714285714285715, 0.9630000000000001, 0]
[[[0.12317999191105539], [0.05518146368453653], [0.11798591385959334], [0.05498571257982598], [0.06307636318171014], [0.08295961724580833], [0.05157098486076619], [0.10610049273811106], [0.13376280655009218], [0.04983466767544709], [0.13625546370969702], [0.090583447273786], [0.05741176346698386], [0.13702015508697074], [0.09658007200037313], [0.10523263074013667], [0.05917483736046878], [0.1261235172405854], [0.08521218056692507], [0.11627312312184757], [0.14389320990104346], [0.06441957012585062], [0.07785783455541045], [0.08822900256422175], [0.14113381280481302], [0.11274105536628969], [0.07898844515081818], [0.151350858294855], [0.056272846231802065], [0.08668949372667405], [0.13609403570243306], [0.11666749127951673], [0.11952194732752608], [0.12800586173322331], [0.10950352592942082], [0.0929758844819394], [0.08468573564986734], [0.09358899139250469], [0.11899762336359998], [0.13473004240292225]], '|', 2, 0.0, 0.0, 0]
[[[0.03812691210373448], [0.03718018125622062], [0.13253323835426634], [0.1027729773565427], [0.1309435252757275], [0.15009744543483589], [0.0532682287775707], [0.1496283647925861], [0.08994443704545013], [0.12001293300667702], [0.15973234941986308], [0.1191733476622733], [0.08397487578733642], [0.10757124394187506], [0.15021872255304514], [0.10530681783977563], [0.09094637836995557], [0.08592568405267571], [0.12096896637333568], [0.05190988325736182], [0.1848041019209593], [0.06887906932801577], [0.07193140268299235], [0.1250724934770532], [0.07364094902675743], [0.1158392608463365], [0.09597311220528117], [0.16529237135404565], [0.09354263670403562], [0.08278691089242986], [0.12022815768086671], [0.0289705467661098], [0.1260308199428559], [0.11940257509232527], [0.13037577829198277], [0.11437158452826957], [0.042659616130290706], [0.10509074104892883], [0.11222318465777976], [0.106364768728254]], '|', 1, 0.0, 0.0, 0]
[[[-0.028162578013845085], [0.0812985484295369], [0.08961879460716399], [0.13563135032858242], [0.11429829496469836], [0.11314952526612396], [0.10120070971091995], [0.11990018631687237], [0.11179143054425192], [0.0707753565205648], [0.07868325963769264], [0.09585173466053871], [0.06563856683410596], [0.10822865791141183], [0.056064151521868576], [0.0697434667133887], [0.05112886529383336], [0.09770437264634882], [0.10080597539265708], [0.12755456380302316], [0.057240688754725114], [0.14020117046077377], [0.0935095662483784], [0.11514303579192851], [0.05445621982323432], [0.05336316255980504], [0.08268124827702607], [0.05074787016055132], [0.03069394697519162], [0.2137262368522575], [0.06752225469392299], [0.13701816194179867], [0.06149079328520223], [0.10024097732837774], [0.13801907015547504], [0.14171309271320284], [0.13270456099760566], [0.09230885538244993], [0.09235045333967433], [0.09374293411856872]], '|', 3, 0.0015714285714285715, 0.9600000000000002, 0]
[[[0.1176202192983708], [0.11130082784972886], [0.1590664532118198], [0.04734361689858105], [0.12560654815650546], [0.1779241998406255], [0.07895014443321055], [0.1536377706483145], [0.09553835542227805], [0.19145347198361187], [0.05494659217321918], [0.10229804206759274], [0.1406480780266156], [0.06328941327490106], [0.11159319848140527], [0.07498479622807655], [0.11218702567109726], [0.0435679374942888], [0.07814020507820342], [0.1001107223435169], [0.08833211717815538], [0.060740282756673494], [0.08945768488833872], [0.15581600136462], [0.14236317515375818], [0.07493664150398624], [0.11284774847389713], [0.09215844013298466], [0.06258619223757486], [0.06519097011068246], [0.10357044910244954], [0.15300259572112793], [0.14929806512205013], [0.03351993309728715], [0.02369032513829336], [0.09386791261894288], [0.13616723537408623], [0.1435701301233197], [0.15214369485937743], [0.0893068166441875]], '|', 3, 0.0, 0.0, 0]
[[[0.07751041426440895], [0.16311967222229948], [0.15156913544807132], [0.09321587757557095], [0.026391195734279102], [0.06275819877034058], [0.1455759750117973], [0.04280494485330225], [0.13601357523285643], [0.0648562732349238], [0.12540148613707144], [0.12249861606751315], [0.049325069756286984], [0.12232304663480333], [0.1131087823814334], [0.05030516266916227], [0.09123345162314703], [0.12984143223712136], [0.10148024281660126], [0.13938588862544454], [0.17573589281729385], [0.14435005303432955], [0.06312146896021925], [0.04565040862707614], [0.11414713637073055], [0.14525993733147574], [0.06188940843581781], [0.10264710064197974], [0.05817670810873852], [0.10237294543877598], [0.1809747677036664], [0.07560358692634594], [0.08403196031423361], [0.019172193723757905], [0.09255708133426137], [0.0929366529572943], [0.1411577361869654], [0.04712163367505234], [0.0941727640627837], [0.09650386927129587]], '|', 2, 0.0, 0.0, 0]
[[[0.0443676440756065], [0.1812734046137461], [0.07291068255844994], [0.06987085210653288], [0.14229004590044242], [0.1407334220689239], [0.10018643496990305], [0.10142138688595549], [0.03927417555895237], [0.08764965578896886], [0.06129128610687635], [0.06938119033943772], [0.0451864625643448], [0.05364045088235586], [0.07922197486291391], [0.08426615990850937], [0.10314757825402907], [0.1193660759516958], [0.07108947663001977], [0.030666020257538715], [0.13654349004159974], [0.12169204905899596], [0.0012804045254911495], [0.09932848880620754], [0.12597948936259365], [0.073438588924472], [0.06547913573833546], [0.03986312982047528], [0.08342231687501173], [0.1021503588223363], [0.07836750708134999], [0.12688599576404366], [0.14183272010750728], [0.07977928103242081], [0.1807985760093897], [0.12165291164553944], [0.10174343797875128], [0.06072413161531268], [0.1311981931075088], [0.10076378677895144]], '|', 0, 0.0015714285714285715, 0.9570000000000001, 0]
[[[0.04039907732712908], [0.05116459267857288], [0.10059299678225446], [0.1358987378434347], [0.04318087304602336], [0.13670193723881396], [0.09815716198445429], [0.06080741057586237], [0.08321824842474186], [0.08389898404914267], [0.07669032767325887], [0.13300878518616735], [0.13555876459559096], [0.13306365986389276], [0.0653640042887244], [0.098717039512492], [0.04679445123805604], [0.08689125133515964], [0.046655620194064426], [0.140648740035091], [0.07390278883419121], [0.10579947621591221], [0.13023125474087652], [0.11889928048583209], [0.07335056141126346], [0.09329672081397701], [0.1571822793406766], [0.08884718988612975], [0.013614115593115345], [0.10548286653489491], [0.13653818455920808], [0.12417569118550373], [0.08653986602713552], [0.15852096068140537], [0.08873934067896588], [0.12897871811232056], [0.09424928030439617], [0.1006607654081055], [0.1523033160120818], [0.07338161089626852]], '|', 4, 0.0, 0.0, 0]
[[[0.023521967762662396], [0.09455478128225263], [0.12637003120473422], [0.10675413930423834], [0.0883723209073389], [0.07888759806997889], [0.145930111907222], [0.13939195761112533], [0.14709475137279363], [0.14123263593586088], [0.08651764977482346], [0.033401523863033716], [0.045683909943255475], [0.1444325005363179], [0.11016755273131909], [0.13606575179408634], [0.08661172325820234], [0.15846673328128277], [0.13766739234882944], [0.07577706647981086], [0.10207163263244241], [0.0990605723133489], [0.12490364197746304], [0.07121159067522478], [0.10404057435439643], [0.0878450925851679], [0.1907708280851571], [0.07907980721602631], [0.15616345219445435], [0.12257166975985868], [0.11771699638271303], [0.09488419008457036], [0.10535384884448967], [0.08863608657197003], [0.03895962916467619], [0.08720758754668292], [0.08936600272682682], [0.07272282961313205], [0.17838133900603598], [0.10859642144180429]], '|', 2, 0.0015714285714285715, 0.9550000000000001, 0]
[[[0.09667584223648114], [0.15844057903715947], [0.03289259257698568], [0.07998074353405897], [0.17872721726964158], [0.07053230879114247], [0.10963319057024468], [0.07419926687603226], [0.19200245561015894], [0.08683384016125476], [0.05397886896285573], [0.06507140444477558], [0.07102427926575504], [0.10111529508258997], [0.08683331767684611], [0.12737386711498425], [0.13788486203132153], [0.09354779932521985], [0.0974755652865531], [0.16292474763036544], [0.13859419409237672], [0.1257111797271796], [0.08873676386769934], [0.03798497700019108], [0.055369712768624124], [0.07926017897415909], [0.12116416476308194], [0.07819382321004226], [0.13696306196213826], [0.08761706827751456], [0.14774225119861964], [0.09458485035157578], [0.14099474274773988], [0.1076317899399105], [0.05956103946967368], [0.07003379398951885], [0.03508706857226972], [0.05103784817235846], [0.06345458790520106], [0.15660863107588868]], '|', 2, 0.0, 0.0, 0]
[[[0.07781536139328106], [0.053384488284136715], [0.1192479613367602], [0.09224642915577154], [0.07752636433826247], [0.09864205204383514], [0.04917245009244443], [0.15863741459883077], [0.060639394416036274], [0.05547077901058877], [0.052305520247021384], [0.06774693942547633], [0.09588834979942754], [0.10343597942536946], [0.06119264254998084], [0.07908252327492199], [0.09083717028932689], [0.032457114596183334], [0.12508403425733336], [0.06985354408139], [0.1310517129515034], [0.13433692150828103], [0.1048235682668639], [0.08965352326986084], [0.023318770318330323], [0.18988850641506652], [0.08774799622728435], [0.1224410814115834], [0.14952336413113737], [0.09214465031485415], [0.06167187688705587], [0.18977059804946478], [0.15245049671994151], [0.08185122065436028], [0.11891579237800215], [0.08841383606665493], [0.09383369474710118], [0.08853117758259713], [0.07946632437558836], [0.05876844425146238]], '|', 3, 0.0, 0.0, 0]
[[[0.06560491527764116], [0.10272585742472194], [0.16556296734181922], [0.18584693518178794], [0.13616237496039846], [0.11423529270307978], [0.09921732475892153], [0.11449817989423153], [0.08056104077994015], [0.08242282515449265], [0.026910956988118753], [0.1655635394516105], [0.16859706094169663], [0.12249829311666036], [0.1382548872402062], [0.10869606462470047], [0.09631012470457695], [0.06318718854235443], [0.1240406090850275], [0.05322613473548415], [0.15175493305748297], [0.03470699422450997], [0.1415696400418368], [0.09510043163146935], [0.14722869298903735], [0.0812933962317934], [0.0923511727790813], [0.07818457123511424], [0.07847878392728086], [0.13661019684736164], [0.09820082961872184], [0.047616682967708865], [0.0881502831634922], [0.0866658754484017], [0.11389756060370104], [0.1255568969725208], [0.14970626872527207], [0.06490144641889393], [0.11374396425202067], [0.05190701301928593]], '|', 0, 1.0, 0.125400048386942, 1]
[[[0.11637530036491764], [0.17955200616947328], [0.07797268281874362], [0.07209751980753662], [0.1419191776206909], [0.04868367054779386], [0.14262083691891952], [0.09541024340360332], [0.10997380647140026], [0.0927291965269606], [0.059851816929325063], [0.08549475810690904], [0.11824209344984446], [0.14393369853335602], [0.054391110400947185], [0.0649730303283419], [0.12149603186079308], [0.09667652992451299], [0.11050579171355826], [-0.007165489100342717], [0.1237093410798534], [0.10130620771191011], [0.12790235231969757], [0.11486510655766302], [0.06970731158842958], [0.06409411221686465], [0.07289352346005132], [0.049817013773681196], [0.15044497089824677], [0.053213104750677684], [0.1315330026654094], [0.09698622789456644], [0.07439388279591062], [0.07850561076034618], [0.13558540580390394], [0.11872059741265854], [0.05128093287728851], [0.13851105607193442], [0.08619873535255627], [0.11126715055241336]], '|', 3, 0.0015714285714285715, 0.9510000000000001, 0]
[[[0.04420728694531453], [0.08871995363421817], [0.14786188325443678], [0.09830973659000568], [0.14397342009229291], [0.0778522580749745], [0.12974516480589776], [0.13761861330056602], [0.12598682365006333], [0.029457892363828023], [0.12458519048631339], [0.03218737419668925], [0.11550443575202224], [0.08477173981758], [0.08663663825739534], [0.19639199838608604], [0.08096647760595124], [0.14033896391156778], [0.08759492818069334], [0.14059699522721006], [0.09921647541412437], [0.02157273315733861], [0.06113389433107514], [0.10826823816924157], [0.059222894281979785], [0.08568123488242058], [0.09684143105649735], [0.1026617802674576], [0.12270202066192495], [0.08575249092566456], [0.11003182456498312], [0.12167562891362635], [0.09219472763357409], [0.04613040864563771], [0.07718691114694937], [0.13673141004092426], [0.11504737248099871], [0.05164893314557645], [0.1212317159984768], [0.13362161059121347]], '|', 3, 0.0015714285714285715, 0.9500000000000002, 0]
[[[0.1371556899469022], [0.14050649092131803], [0.09536891862499959], [0.12683779872552367], [0.06857568687824889], [0.102547144001186], [0.16307737674198508], [0.09995328803771267], [0.09332095742937672], [0.0969809747342911], [0.08332178198980719], [0.11374753796400851], [0.14071002363569846], [0.12374394196153177], [0.1185120579651826], [0.05132753579507092], [0.118050056493179], [0.10668367634666137], [0.043388660713078175], [0.13655860528890817], [0.06790538275086488], [0.057044976313745235], [0.13702930893081552], [0.08736336351915563], [0.11955956423664149], [0.12460770421616062], [0.10958624876273454], [0.07975724416836852], [0.1595965978556465], [0.08550989043554638], [0.11184066156040974], [0.12196103054026686], [0.14642074171556885], [0.08148542679711998], [0.10011100240217323], [0.07449842045942205], [0.19539484770356816], [0.11479509414765478], [0.04057855400241515], [0.10474218302824682]], '|', 2, 0.0015714285714285715, 0.9490000000000001, 0]
[[[0.06423409649017069], [0.049430884545817115], [0.13251605943926476], [0.10286454973728579], [0.06234485755358308], [0.11704608534803176], [0.09278257600779034], [0.057559253734893664], [-0.006702312050618525], [0.13571527050967563], [0.08875239688457197], [0.08176844423489701], [0.10968523683593094], [0.06645398306634176], [0.11102845057949826], [0.0942708672280594], [0.1440936074018919], [0.1197991642756501], [0.0701907490744172], [0.0660739015083191], [0.12881332453445335], [0.1046566633455928], [0.08362110240591807], [0.06458478597048888], [0.08334541751692792], [0.11357228364373773], [0.0657211306489171], [0.16840209043461307], [0.07346485995372778], [0.11041151932369725], [0.012825265675354386], [0.056792586472108775], [0.11553002167816803], [0.10759776309225624], [0.13910745306712535], [0.07050189758172423], [0.06936188795677484], [0.010693138239479302], [0.048635106316852944], [0.09056418166191339]], '|', 4, 0.0, 0.0, 0]
[[[0.0753972006065012], [0.14233419810502296], [0.07184495438620458], [0.11417263938800085], [0.08008367727104776], [0.0472346823218911], [0.10772570793348335], [0.04477001372154881], [0.15482817256787865], [0.0542693596309383], [0.1435920096695779], [0.09696053550612208], [0.07851754571886636], [0.171284861467067], [0.10511498253162133], [0.04195506519636303], [0.10563712732876442], [0.08261579008077967], [0.12093257453500043], [0.12520811616663094], [0.09912781578160493], [0.13470198419598287], [0.0056993196240326255], [0.16827553018973707], [0.06388461398932045], [0.18221820434286512], [0.13865653433805486], [0.11986638091552904], [0.13597336275205077], [0.1005749148381129], [0.13163686672165828], [0.17993858409253233], [0.14264060029858905], [0.0843102386894109], [0.061296110944061795], [0.05774287240175158], [-0.024086595747762646], [0.09321224144549654], [0.10794701002802565], [0.09003858591299807]], '|', 3, 0.0, 0.0, 0]
[[[0.06339663019170502], [0.07258912237733185], [0.060509913637822], [0.11588299552066356], [0.12563174916299089], [0.12106978415329579], [-0.0006173721016025924], [0.11121447602031385], [0.10287282672764769], [0.0678061805861137], [0.10308868430422542], [0.08226938717596256], [0.08180707041841509], [0.03494957716997543], [0.08956917691861292], [0.07701735460105849], [0.09950873854085447], [0.06585398384784663], [0.17657119907739444], [0.1258891195218769], [0.06851478097272286], [0.16731821706144487], [0.12351637493715714], [0.10931604026065037], [0.10851029420032568], [0.0643707049643934], [0.061001230077821496], [0.09702135848010501], [0.12336984897275198], [0.09593276048425937], [0.1431631347988736], [0.09160364391242418], [0.07631480241126903], [0.10845482297567285], [0.1933486112767065], [0.07892830770358486], [0.14672337729039095], [0.17011272193628196], [0.059120113982298675], [0.0865031845077903]], '|', 0, 0.0015714285714285715, 0.9460000000000002, 0]
[[[0.05475183395584042], [0.12134183356421835], [0.06952064468566466], [0.19673253599013385], [0.14188214058862758], [0.10628144345987173], [0.05021399162268109], [0.11820307930472018], [0.11109178511844026], [0.08021856005409497], [0.08307605120682542], [0.07686687246597451], [0.15200613105844682], [0.039035423392224856], [0.12014737870577086], [0.18909723120430433], [0.11254249161102108], [0.16301598707236864], [0.10067366881549654], [0.04965282255674036], [0.13362503865144976], [0.046478717835232074], [0.1360275101460407], [0.11066057314442176], [0.07583165270483472], [0.12740813497861955], [0.04543850271002321], [0.07070176011885033], [0.09922814080538157], [0.11446085767254847], [0.09343440070163575], [0.1136739200478282], [0.008358468837696212], [0.06814056005415527], [0.1525225805150739], [0.09522931916787815], [0.10744950126484788], [0.03321222284344656], [0.05448998808780356], [0.05769132570932258]], '|', 4, 0.0015714285714285715, 0.9450000000000001, 0]
[[[0.08414800365340205], [0.18545782183979076], [0.13363790197775427], [0.11394128163379993], [0.12704725556753027], [0.1310732303077283], [0.1306348118299714], [0.05873080011394775], [0.057873102044674565], [0.07685396145864953], [0.11900620298722599], [0.11750074426078219], [0.10033505130681697], [0.09645268781535737], [0.10441723496850105], [0.13356043505012086], [0.0778299300364605], [0.10585095387888183], [0.10930191867403678], [0.05793826650348474], [0.13740147089043198], [0.1622493783587644], [0.09734732608668145], [0.00953238649786095], [0.13891107778803546], [0.1363525371643784], [0.1437723385163397], [0.07199979817050317], [0.10827775255424134], [0.03632178977458082], [0.11741615380203896], [0.11943524806868838], [0.14282975900506767], [0.18210337707175128], [0.04013363168055662], [0.1562771647051228], [0.11204398920269609], [0.056146997649534736], [0.07553563822742716], [0.1440665139553986]], '|', 3, 0.0, 0.0, 0]
[[[0.05656283581444112], [0.04234499727738334], [0.09954863669207747], [-0.0026335521494430664], [0.13833642938399232], [0.13339025110155117], [0.1672197071707452], [0.15254624156726296], [0.09164350643977431], [0.11320098725877453], [0.04822201749939643], [0.10959773110966003], [0.06837429445260382], [0.10022121056912618], [0.12835600174682665], [0.1090566711081766], [0.11057885032402498], [-0.0006759310042266514], [0.14093254321427734], [0.11994284085149681], [0.14976644967708178], [0.07570004312425252], [0.122316891091478], [0.14076614265548176], [0.1270518761816478], [0.0647813378707752], [0.10829579035505393], [0.06909621114124012], [0.10373384890274294], [0.11935068132094473], [0.15934248089079545], [0.03901158778258128], [0.09657922052337092], [0.07792371984003979], [0.09535861703860113], [0.05452576484978009], [0.13284907327114207], [0.12377100084073153], [0.17943057564682285], [0.07428409589229722]], '|', 2, 0.0015714285714285715, 0.9430000000000001, 0]
[[[0.16349257333267836], [0.12739002192425966], [0.10349519461896525], [0.03073126425134616], [0.11417106284776526], [0.06605365927066831], [0.10535899408129168], [0.08000432950575348], [0.07760653329232726], [0.14473021861815025], [0.13517541935437916], [0.09170736625989657], [0.16775625643291708], [0.121476283998124], [0.09866042910643724], [0.142563479552727], [0.12552052054554017], [0.08981414901232404], [0.12317534609735502], [0.05925988143399677], [0.11517939377891716], [0.0872531899493909], [0.029681237957271803], [0.15816069961755666], [0.09332372097458137], [0.11406766171494974], [0.1532527999417827], [0.03521135160002255], [0.13987375273227018], [0.14709777049217032], [0.14040104782544857], [0.11754508827131288], [0.05321730516804403], [0.0573896122912035], [0.13734393526823377], [0.09316648229845634], [0.13927513651937368], [0.046754276299765675], [0.06939085775104174], [0.07229271817448023]], '|', 2, 0.0015714285714285715, 0.9420000000000002, 0]
[[[0.09536994868655946], [0.16865754534580907], [0.051841244337673044], [0.13468855064883462], [0.05964798799161977], [0.08478450046168455], [0.014653275929993909], [0.08461494643460349], [0.06627515553579859], [0.10570062671977622], [0.14555931986707857], [0.117565443681084], [0.13366840867220708], [0.017470101301590435], [0.11833422647836629], [0.12338165359628278], [0.07302699157412829], [0.09875689381229434], [0.14748695872933984], [0.1396938270650376], [0.12170672026683521], [0.14959939633834968], [0.09571587239435998], [0.1443655123550213], [0.16078793806492586], [0.09906879759524892], [0.12498947421033277], [0.09138859552869605], [0.08374523858606038], [0.13315255213447594], [0.12588740516711736], [0.09768681810449734], [0.09244341074609748], [0.19185996941629363], [0.16854399806441783], [0.09085470654082206], [0.13350504601196717], [0.14774394337982813], [0.07609124397926063], [0.1088861761650005]], '|', 4, 0.0, 0.0, 0]
[[[0.13808002377441786], [0.1274901448422804], [0.12507633792728232], [0.10296800937230101], [0.1066559665219922], [0.0899110316350913], [0.09593682686834494], [0.05204760558630283], [0.10861017860496978], [0.11990898424036935], [0.11841012895679193], [0.19503089258943584], [0.028596110737844502], [0.10372513174347522], [0.08892699651598503], [0.14187403045307292], [0.06404374804020688], [0.07049486536625478], [0.06302632437188799], [0.10520755612833814], [0.06494966283045003], [0.16185648403934316], [0.12095732175684203], [0.09426777099510252], [0.08030046772016562], [0.1045097260833839], [0.10716131873258548], [0.08640828108783517], [0.08710758638304689], [0.05034421613220197], [0.08838522648358325], [0.13432989315382468], [0.10430902509039523], [0.12485033014075946], [0.03993673128534556], [0.09023031637872372], [0.1224442435971076], [0.05517913124815371], [0.10210371288725127], [0.11281512037202084]], '|', 3, 0.0015714285714285715, 0.9400000000000002, 0]
[[[0.07876251326760046], [0.13587431287604], [0.09930661401661278], [0.16552464531533684], [0.025584532334126317], [0.15724255143957094], [0.04322788285795495], [0.07153135522783942], [0.0972581045063923], [0.07638472424316914], [0.1882696861895276], [0.03784242577480302], [0.05705259736077243], [0.08434257696456592], [0.070422033302079], [0.13110234236864374], [0.1411235191179434], [0.05158034800860861], [0.11178190062973521], [0.10767834101628992], [0.08813141844612386], [0.06412610675360941], [0.03913577339357088], [0.0571844795389635], [0.03716714840233111], [0.11769220892432725], [0.1089947655966303], [0.10489776926536701], [0.1301854937168713], [0.05618727303115374], [0.11915851884660722], [0.11903202073015284], [0.06490476316110436], [0.10907005307836652], [0.08157722631855582], [0.11521973051093741], [0.12404398225047218], [0.12332698175696673], [0.08722420004200124], [0.05002381384517719]], '|', 2, 0.0015714285714285715, 0.9390000000000001, 0]
[[[0.16005466675927132], [0.09529283594757144], [0.08093598400391155], [0.12219162455996148], [0.14896078441204677], [0.08768326221873052], [0.05366876658622493], [0.1145778075052333], [0.07124144742322162], [0.10799257095779966], [0.13579551430647724], [0.13077875792616256], [0.07942137196156786], [0.16191326405485051], [0.14298947932962608], [0.11269720478616757], [0.04413639783216422], [0.07479914377847018], [0.11936648515701066], [0.06738977285955462], [0.1386152184172098], [0.08672800782032007], [0.14084285595314988], [0.138655172831194], [0.09272949780684557], [0.09211320416070931], [0.09054380909656526], [0.07008861189462974], [0.07509849780751887], [0.09993251530304859], [0.12563905922559773], [0.0324348942522764], [0.09266392932736153], [0.12350738836511839], [0.03881682632340731], [0.10874054321508224], [0.15958610195087308], [0.07597294261301184], [0.04578780979102603], [0.027814493308795304]], '|', 3, 0.0015714285714285715, 0.9380000000000002, 0]
[[[0.1382792998772799], [0.021573923937367248], [0.1616276231449139], [0.07470327012290613], [0.11203061483355885], [0.08845394068611541], [0.1328612324387555], [0.06406354060212961], [0.17166658727812423], [0.08172849969287971], [0.07011115114353768], [0.07704739986458395], [0.07486550042214227], [0.18327114702662223], [0.16516657575151905], [0.09751063352240738], [0.04804850181283736], [0.11843957748081324], [0.09906915802700217], [0.09341507850985425], [0.12392659235713255], [0.12296766065417356], [0.06944000369973269], [0.15606295646967486], [0.10840905934432314], [0.1317603727587752], [0.05042069648850517], [0.13014243274240514], [0.06149288772192642], [0.09099530498818921], [0.04546239116385128], [0.09442122745417787], [0.14585687113281268], [0.03663588997238326], [0.09025154003032991], [0.08918416065269126], [0.09820359087078058], [0.11521312009347903], [0.09995770809244149], [0.11459474775966992]], '|', 0, 0.0, 0.0, 0]
